worker_id,name,city,zone_id,registration_date,weeks_active,is_eligible,worker_type,platforms,n_platforms,hours_per_day,active_days_per_week,weekly_earnings_avg,loyalty_weeks,loyalty_discount,autopay_enabled,autopay_discount,multi_platform_score,hist_claim_count,zone_risk_score
W001376,Deepa Pillai,Pune,Z0076,2025-03-06,42,True,full_time,Zomato,1,7.7,6,2817.56,14,0.14,False,0.0,0.268,1,0.3509
W001377,Suresh Reddy,Bengaluru,Z0049,2025-08-26,18,True,part_time,Blinkit,1,4.4,4,1166.7,14,0.14,True,0.05,0.262,0,0.373
W001378,Manoj Iyer,Delhi,Z0014,2025-07-17,23,True,full_time,Zomato,1,8.9,4,3637.11,10,0.1,True,0.05,0.238,0,0.377
W001379,Kavitha Nair,Hyderabad,Z0067,2024-02-23,96,True,super_active,Zepto|Blinkit|Zomato|Amazon_Flex,4,10.2,7,8604.43,11,0.11,False,0.0,0.831,5,0.3552
W001380,Nisha Krishnan,Hyderabad,Z0061,2025-01-24,48,True,full_time,Zepto|Zomato,2,7.9,5,3007.79,1,0.01,False,0.0,0.44,4,0.3633
W001381,Suresh Reddy,Hyderabad,Z0065,2024-12-28,52,True,full_time,Zomato|Zepto|Swiggy,3,8.1,5,3982.95,0,0.0,True,0.05,0.64,3,0.3346
W001382,Ravi Kumar,Kolkata,Z0078,2024-03-15,93,True,full_time,Zepto,1,9.0,5,3405.37,1,0.01,True,0.05,0.292,5,0.425
W001383,Lakshmi Rao,Bengaluru,Z0100,2025-10-03,12,True,super_active,Blinkit|Zepto,2,11.6,5,4750.95,5,0.05,False,0.0,0.452,0,0.75
W001384,Sunita Mehta,Chennai,Z0006,2024-11-06,60,True,full_time,Zepto,1,7.5,4,2878.09,6,0.06,False,0.0,0.229,2,0.4094
W001385,Rohit Joshi,Delhi,Z0030,2025-02-17,45,True,super_active,Blinkit,1,13.7,6,6653.9,5,0.05,False,0.0,0.216,0,0.4862
W001386,Ramesh Sundar,Mumbai,Z0045,2025-11-12,7,True,part_time,Zepto,1,4.6,5,2342.47,7,0.07,True,0.05,0.251,0,0.652
W001387,Suresh Reddy,Delhi,Z0013,2024-11-13,59,True,super_active,Blinkit,1,11.4,3,2649.71,8,0.08,False,0.0,0.225,2,0.4133
W001388,Divya Babu,Mumbai,Z0033,2025-12-11,2,True,super_active,Blinkit|Swiggy|Zomato|Zepto,4,11.6,5,6025.36,2,0.02,True,0.05,0.83,0,0.608
W001389,Ravi Kumar,Pune,Z0070,2025-07-04,25,True,full_time,Blinkit|Amazon_Flex|Zomato,3,8.0,4,3463.18,2,0.02,True,0.05,0.602,0,0.314
W001390,Ganesh Murugan,Ahmedabad,Z0091,2024-12-24,53,True,full_time,Zomato|Zepto,2,8.0,5,2375.63,7,0.07,False,0.0,0.447,0,0.3129
W001391,Manoj Iyer,Chennai,Z0001,2025-02-12,46,True,full_time,Blinkit,1,8.9,5,3646.92,1,0.01,True,0.05,0.265,2,0.3464
W001392,Suresh Reddy,Ahmedabad,Z0089,2024-01-30,100,True,full_time,Amazon_Flex|Blinkit|Swiggy|Zomato,4,7.7,4,3220.94,24,0.15,True,0.05,0.884,5,0.2755
W001393,Kiran Gupta,Bengaluru,Z0055,2024-03-02,95,True,full_time,Zepto,1,8.2,6,3051.37,10,0.1,False,0.0,0.275,4,0.3774
W001394,Ramesh Sundar,Mumbai,Z0034,2024-07-05,77,True,part_time,Zepto|Blinkit,2,4.8,6,3518.69,0,0.0,False,0.0,0.477,2,0.4701
W001395,Rohit Joshi,Bengaluru,Z0047,2025-06-13,28,True,full_time,Zepto|Amazon_Flex,2,7.4,6,3734.66,3,0.03,True,0.05,0.442,2,0.2883
W001396,Nisha Krishnan,Mumbai,Z0097,2025-01-10,50,True,full_time,Swiggy|Blinkit,2,9.0,5,3749.38,7,0.07,False,0.0,0.497,4,0.75
W001397,Kavitha Nair,Chennai,Z0101,2024-11-10,59,True,super_active,Zepto|Blinkit,2,10.8,4,4539.67,4,0.04,False,0.0,0.46,4,0.5
W001398,Kiran Gupta,Bengaluru,Z0048,2025-01-01,52,True,super_active,Zepto|Blinkit,2,11.0,6,4855.2,7,0.07,True,0.05,0.447,2,0.31
W001399,Rohit Joshi,Mumbai,Z0040,2025-10-13,11,True,super_active,Zepto|Amazon_Flex,2,13.8,5,6708.84,4,0.04,False,0.0,0.469,0,0.4755
W001400,Deepa Pillai,Ahmedabad,Z0095,2025-03-14,41,True,full_time,Swiggy|Zomato|Amazon_Flex,3,7.6,5,3363.43,4,0.04,True,0.05,0.655,1,0.2869
W001401,Ganesh Murugan,Bengaluru,Z0058,2024-12-27,52,True,full_time,Swiggy|Zomato|Blinkit,3,9.0,6,5197.88,7,0.07,False,0.0,0.664,3,0.264
W001402,Nisha Krishnan,Bengaluru,Z0052,2024-06-30,78,True,full_time,Amazon_Flex,1,7.5,4,2176.8,1,0.01,False,0.0,0.246,2,0.3367
W001403,Ravi Kumar,Kolkata,Z0079,2024-12-03,56,True,full_time,Zomato|Swiggy|Blinkit,3,8.4,4,3165.44,15,0.15,True,0.05,0.6,3,0.3925
W001404,Divya Babu,Delhi,Z0103,2024-12-22,53,True,super_active,Zomato|Swiggy|Blinkit,3,10.4,5,4195.92,3,0.03,False,0.0,0.616,3,0.5
W001405,Deepa Pillai,Bengaluru,Z0056,2024-05-15,85,True,super_active,Zomato|Zepto|Swiggy,3,12.4,6,6441.53,0,0.0,True,0.05,0.606,3,0.3227
W001406,Rohit Joshi,Bengaluru,Z0048,2024-09-02,69,True,part_time,Zomato|Zepto|Amazon_Flex,3,3.9,5,1450.31,13,0.13,False,0.0,0.677,2,0.31
W001407,Divya Babu,Bengaluru,Z0052,2024-03-09,94,True,part_time,Zepto|Amazon_Flex,2,4.9,6,1896.84,3,0.03,True,0.05,0.421,4,0.3367
W001408,Pooja Mishra,Chennai,Z0008,2024-03-07,94,True,full_time,Swiggy,1,8.4,5,2814.91,7,0.07,False,0.0,0.291,3,0.5171
W001409,Manoj Iyer,Bengaluru,Z0057,2025-08-31,17,True,full_time,Zomato,1,7.8,5,3217.46,1,0.01,True,0.05,0.231,0,0.3642
W001410,Anjali Verma,Kolkata,Z0085,2025-05-07,34,True,full_time,Zepto,1,8.0,7,3512.38,12,0.12,False,0.0,0.235,3,0.499
W001411,Kavitha Nair,Delhi,Z0025,2025-05-27,31,True,super_active,Zomato|Swiggy|Amazon_Flex,3,10.7,4,3797.64,0,0.0,True,0.05,0.663,1,0.5137
W001412,Lakshmi Rao,Kolkata,Z0087,2025-11-24,5,True,full_time,Zomato,1,7.1,4,2013.28,5,0.05,True,0.05,0.231,0,0.4433
W001413,Arjun Singh,Mumbai,Z0031,2024-10-24,61,True,super_active,Zomato|Swiggy,2,12.9,7,7505.12,11,0.11,False,0.0,0.436,1,0.452
W001414,Lakshmi Rao,Mumbai,Z0036,2024-06-03,82,True,part_time,Blinkit,1,4.4,4,1435.3,12,0.12,True,0.05,0.28,6,0.5307
W001415,Ramesh Sundar,Kolkata,Z0086,2025-03-24,40,True,part_time,Blinkit|Zepto,2,4.9,6,1719.95,11,0.11,False,0.0,0.459,0,0.4704
W001416,Ravi Kumar,Delhi,Z0026,2024-02-21,97,True,full_time,Zepto,1,8.5,6,3974.4,20,0.15,False,0.0,0.272,4,0.4921
W001417,Nisha Krishnan,Ahmedabad,Z0095,2024-05-12,85,True,full_time,Zomato|Zepto|Amazon_Flex|Swiggy,4,8.0,6,4874.41,3,0.03,True,0.05,0.884,2,0.2869
W001418,Lakshmi Rao,Pune,Z0075,2025-07-31,21,True,full_time,Amazon_Flex,1,7.4,5,2558.11,3,0.03,True,0.05,0.262,0,0.3153
W001419,Manoj Iyer,Kolkata,Z0105,2025-09-29,13,True,full_time,Amazon_Flex|Swiggy|Zepto,3,8.5,7,5344.85,2,0.02,True,0.05,0.607,0,0.5
W001420,Kiran Gupta,Bengaluru,Z0059,2024-07-28,74,True,full_time,Blinkit|Zomato,2,8.2,3,2637.84,14,0.14,True,0.05,0.441,7,0.3822
W001421,Ganesh Murugan,Delhi,Z0023,2024-04-17,89,True,full_time,Blinkit,1,7.0,5,2637.08,19,0.15,False,0.0,0.291,3,0.4344
W001422,Vijay Das,Delhi,Z0014,2024-11-15,58,True,full_time,Zepto|Zomato|Amazon_Flex|Swiggy,4,8.9,4,4261.43,0,0.0,True,0.05,0.848,2,0.377
W001423,Kiran Gupta,Delhi,Z0015,2025-03-19,41,True,super_active,Zepto,1,10.2,4,4215.98,4,0.04,True,0.05,0.297,1,0.3004
W001424,Arun Shah,Hyderabad,Z0069,2025-11-15,6,True,super_active,Zepto|Amazon_Flex,2,12.0,5,4261.48,5,0.05,True,0.05,0.489,0,0.3592
W001425,Arun Shah,Bengaluru,Z0049,2025-10-09,11,True,part_time,Zepto|Blinkit|Zomato|Swiggy,4,3.6,5,1535.01,9,0.09,False,0.0,0.801,1,0.373
W001426,Meena Patel,Ahmedabad,Z0088,2025-06-29,26,True,super_active,Blinkit|Zomato|Swiggy,3,12.6,5,5014.93,0,0.0,False,0.0,0.664,0,0.3382
W001427,Rohit Joshi,Mumbai,Z0034,2025-12-09,3,True,full_time,Zomato,1,8.9,5,3504.07,3,0.03,False,0.0,0.259,0,0.4701
W001428,Lakshmi Rao,Kolkata,Z0082,2024-09-20,66,True,full_time,Swiggy|Zepto|Blinkit|Amazon_Flex,4,7.4,7,3836.07,1,0.01,False,0.0,0.898,3,0.469
W001429,Kiran Gupta,Hyderabad,Z0067,2024-06-08,81,True,full_time,Zepto|Zomato|Amazon_Flex,3,7.2,4,2681.7,8,0.08,True,0.05,0.618,3,0.3552
W001430,Rohit Joshi,Mumbai,Z0032,2025-10-26,9,True,full_time,Amazon_Flex|Zomato,2,8.2,5,3350.18,4,0.04,False,0.0,0.419,0,0.4129
W001431,Arjun Singh,Kolkata,Z0087,2024-06-16,80,True,full_time,Amazon_Flex,1,9.0,6,3422.2,11,0.11,False,0.0,0.225,4,0.4433
W001432,Pooja Mishra,Pune,Z0071,2025-06-29,26,True,full_time,Swiggy,1,7.5,5,2974.08,8,0.08,False,0.0,0.218,0,0.3685
W001433,Manoj Iyer,Mumbai,Z0041,2025-01-22,49,True,full_time,Amazon_Flex,1,8.2,4,3393.88,1,0.01,False,0.0,0.263,1,0.4673
W001434,Kavitha Nair,Pune,Z0074,2024-04-02,91,True,part_time,Amazon_Flex,1,3.2,6,1261.97,6,0.06,False,0.0,0.253,8,0.2021
W001435,Manoj Iyer,Chennai,Z0096,2024-07-27,74,True,super_active,Swiggy|Blinkit|Amazon_Flex,3,11.6,5,5105.81,13,0.13,False,0.0,0.602,5,0.75
W001436,Manoj Iyer,Mumbai,Z0031,2025-11-11,7,True,super_active,Swiggy|Amazon_Flex,2,12.5,4,5754.89,7,0.07,False,0.0,0.437,0,0.452
W001437,Deepa Pillai,Delhi,Z0030,2024-05-18,84,True,full_time,Swiggy,1,7.9,5,3904.79,6,0.06,False,0.0,0.233,5,0.4862
W001438,Suresh Reddy,Kolkata,Z0080,2024-04-04,90,True,full_time,Amazon_Flex,1,7.2,4,1731.96,4,0.04,True,0.05,0.298,1,0.4549
W001439,Meena Patel,Bengaluru,Z0100,2025-12-05,3,True,super_active,Zomato,1,12.0,6,6809.22,2,0.02,False,0.0,0.215,0,0.75
W001440,Divya Babu,Chennai,Z0011,2025-07-24,22,True,full_time,Blinkit,1,7.2,3,1779.5,1,0.01,True,0.05,0.227,0,0.4109
W001441,Priya Sharma,Chennai,Z0001,2024-02-07,99,True,super_active,Zepto,1,11.6,6,4353.11,4,0.04,False,0.0,0.221,2,0.3464
W001442,Pooja Mishra,Hyderabad,Z0062,2025-05-09,33,True,full_time,Amazon_Flex|Zepto|Swiggy|Blinkit,4,8.9,6,4505.19,3,0.03,True,0.05,0.899,0,0.3974
W001443,Kiran Gupta,Delhi,Z0024,2024-03-29,91,True,part_time,Zepto,1,3.5,5,1720.54,19,0.15,False,0.0,0.201,3,0.3698
W001444,Priya Sharma,Bengaluru,Z0051,2025-08-07,20,True,full_time,Swiggy|Zepto,2,8.6,4,3627.85,2,0.02,True,0.05,0.49,1,0.3846
W001445,Pooja Mishra,Hyderabad,Z0068,2024-08-19,71,True,full_time,Blinkit,1,8.6,6,4978.87,0,0.0,False,0.0,0.274,5,0.3968
W001446,Ganesh Murugan,Pune,Z0070,2024-01-24,101,True,full_time,Zomato,1,8.1,6,2783.7,22,0.15,True,0.05,0.251,3,0.314
W001447,Kavitha Nair,Mumbai,Z0045,2025-07-11,24,True,full_time,Blinkit,1,7.2,4,2536.46,1,0.01,False,0.0,0.203,1,0.652
W001448,Ganesh Murugan,Bengaluru,Z0059,2024-11-19,58,True,super_active,Zomato,1,11.7,5,3619.19,4,0.04,True,0.05,0.225,5,0.3822
W001449,Ravi Kumar,Bengaluru,Z0059,2024-03-01,95,True,super_active,Amazon_Flex|Zomato,2,13.0,7,9751.18,0,0.0,True,0.05,0.444,7,0.3822
W001450,Ramesh Sundar,Kolkata,Z0087,2025-07-22,23,True,super_active,Swiggy|Blinkit,2,11.4,5,4793.66,4,0.04,True,0.05,0.474,0,0.4433
W001451,Lakshmi Rao,Delhi,Z0013,2024-12-14,54,True,full_time,Amazon_Flex,1,8.7,5,2715.9,0,0.0,False,0.0,0.252,4,0.4133
W001452,Kavitha Nair,Kolkata,Z0079,2024-05-09,85,True,full_time,Amazon_Flex,1,7.4,5,3260.59,4,0.04,False,0.0,0.203,2,0.3925
W001453,Kiran Gupta,Pune,Z0071,2025-08-13,20,True,full_time,Amazon_Flex|Swiggy,2,9.0,5,3719.65,2,0.02,True,0.05,0.418,1,0.3685
W001454,Vijay Das,Hyderabad,Z0061,2024-12-10,55,True,part_time,Zepto,1,4.0,6,1881.29,1,0.01,True,0.05,0.207,2,0.3633
W001455,Pooja Mishra,Bengaluru,Z0047,2025-04-06,38,True,full_time,Swiggy,1,8.6,4,2237.07,1,0.01,True,0.05,0.23,0,0.2883
W001456,Lakshmi Rao,Bengaluru,Z0055,2024-07-01,78,True,full_time,Swiggy|Blinkit,2,8.3,6,4894.97,8,0.08,True,0.05,0.442,1,0.3774
W001457,Kiran Gupta,Bengaluru,Z0047,2025-02-10,46,True,super_active,Blinkit,1,12.1,6,7619.23,0,0.0,False,0.0,0.271,1,0.2883
W001458,Ramesh Sundar,Bengaluru,Z0058,2025-04-08,38,True,part_time,Swiggy|Zepto,2,4.4,5,1661.66,8,0.08,False,0.0,0.497,1,0.264
W001459,Meena Patel,Ahmedabad,Z0088,2024-01-31,100,True,full_time,Swiggy,1,7.8,6,3146.78,29,0.15,False,0.0,0.243,4,0.3382
W001460,Deepa Pillai,Ahmedabad,Z0093,2024-11-17,58,True,full_time,Amazon_Flex,1,8.7,5,3220.27,16,0.15,True,0.05,0.24,3,0.3688
W001461,Suresh Reddy,Pune,Z0072,2025-12-08,3,True,full_time,Blinkit|Zepto|Zomato,3,7.6,5,3843.6,3,0.03,False,0.0,0.639,0,0.2807
W001462,Ravi Kumar,Delhi,Z0103,2024-11-28,56,True,super_active,Swiggy|Blinkit,2,13.5,4,3961.68,13,0.13,False,0.0,0.429,0,0.5
W001463,Pooja Mishra,Delhi,Z0023,2024-02-07,99,True,part_time,Blinkit,1,4.6,5,2150.72,30,0.15,False,0.0,0.228,6,0.4344
W001464,Pooja Mishra,Delhi,Z0018,2025-05-05,34,True,part_time,Zepto|Amazon_Flex,2,3.8,6,1617.74,0,0.0,True,0.05,0.408,3,0.4778
W001465,Rohit Joshi,Mumbai,Z0039,2024-01-28,100,True,full_time,Amazon_Flex|Zomato,2,8.9,6,5663.5,5,0.05,True,0.05,0.429,6,0.5414
W001466,Priya Sharma,Delhi,Z0013,2025-03-10,42,True,part_time,Swiggy,1,3.6,6,2031.95,8,0.08,True,0.05,0.214,1,0.4133
W001467,Pooja Mishra,Delhi,Z0028,2025-06-19,27,True,part_time,Amazon_Flex,1,3.6,5,1861.73,1,0.01,True,0.05,0.283,2,0.4656
W001468,Vijay Das,Kolkata,Z0081,2025-05-10,33,True,part_time,Zomato|Blinkit|Amazon_Flex,3,4.2,5,1993.31,6,0.06,True,0.05,0.612,2,0.4557
W001469,Nisha Krishnan,Mumbai,Z0034,2024-09-08,68,True,full_time,Amazon_Flex|Zepto,2,7.2,3,2459.86,1,0.01,False,0.0,0.487,3,0.4701
W001470,Ravi Kumar,Pune,Z0072,2024-07-27,74,True,full_time,Amazon_Flex|Zepto,2,7.8,3,1723.98,4,0.04,False,0.0,0.451,1,0.2807
W001471,Lakshmi Rao,Bengaluru,Z0053,2025-02-18,45,True,part_time,Zomato,1,3.5,5,1352.88,16,0.15,True,0.05,0.224,0,0.4124
W001472,Ramesh Sundar,Kolkata,Z0087,2025-02-05,47,True,full_time,Zepto|Swiggy|Amazon_Flex,3,7.7,4,3014.66,15,0.15,False,0.0,0.608,4,0.4433
W001473,Kavitha Nair,Kolkata,Z0084,2024-03-29,91,True,part_time,Zepto,1,3.8,3,934.37,0,0.0,False,0.0,0.271,6,0.4442
W001474,Vijay Das,Bengaluru,Z0100,2025-07-20,23,True,full_time,Amazon_Flex|Zepto,2,8.7,4,2831.85,23,0.15,False,0.0,0.478,1,0.75
W001475,Pooja Mishra,Kolkata,Z0087,2024-11-29,56,True,full_time,Zepto,1,7.1,5,3253.15,0,0.0,False,0.0,0.234,1,0.4433
W001476,Divya Babu,Bengaluru,Z0100,2024-09-18,67,True,full_time,Blinkit|Zomato|Swiggy,3,7.5,6,5003.58,3,0.03,False,0.0,0.63,4,0.75
W001477,Suresh Reddy,Mumbai,Z0037,2024-05-11,85,True,full_time,Blinkit,1,8.3,5,3441.3,20,0.15,True,0.05,0.293,3,0.5036
W001478,Sunita Mehta,Delhi,Z0022,2024-10-11,63,True,full_time,Amazon_Flex,1,7.6,6,3316.87,18,0.15,True,0.05,0.268,1,0.4275
W001479,Arjun Singh,Kolkata,Z0081,2024-12-06,55,True,part_time,Zepto|Blinkit,2,3.5,6,1321.25,0,0.0,False,0.0,0.444,2,0.4557
W001480,Deepa Pillai,Chennai,Z0011,2025-11-21,5,True,full_time,Swiggy|Amazon_Flex,2,7.6,6,3635.39,5,0.05,False,0.0,0.441,0,0.4109
W001481,Divya Babu,Mumbai,Z0041,2025-11-05,8,True,super_active,Amazon_Flex|Zepto|Blinkit|Swiggy,4,13.6,5,9419.86,8,0.08,True,0.05,0.802,0,0.4673
W001482,Arun Shah,Kolkata,Z0083,2024-03-04,95,True,full_time,Blinkit|Amazon_Flex,2,7.9,6,3243.06,6,0.06,False,0.0,0.46,7,0.4231
W001483,Ramesh Sundar,Bengaluru,Z0100,2024-03-08,94,True,full_time,Amazon_Flex,1,7.7,4,3005.4,5,0.05,False,0.0,0.242,7,0.75
W001484,Sunita Mehta,Hyderabad,Z0067,2025-02-23,44,True,full_time,Blinkit,1,7.5,6,3474.4,16,0.15,False,0.0,0.288,2,0.3552
W001485,Suresh Reddy,Delhi,Z0022,2024-02-22,96,True,full_time,Swiggy|Zomato,2,7.2,3,1488.78,6,0.06,True,0.05,0.454,4,0.4275
W001486,Arjun Singh,Ahmedabad,Z0094,2024-10-24,61,True,full_time,Swiggy|Amazon_Flex,2,8.0,7,4058.04,13,0.13,True,0.05,0.451,0,0.3162
W001487,Meena Patel,Delhi,Z0027,2024-04-04,90,True,full_time,Swiggy|Blinkit,2,8.3,5,3019.34,8,0.08,True,0.05,0.427,1,0.4407
W001488,Pooja Mishra,Delhi,Z0013,2024-07-11,76,True,part_time,Zomato,1,4.7,3,1034.99,28,0.15,False,0.0,0.257,1,0.4133
W001489,Ravi Kumar,Pune,Z0071,2024-10-14,63,True,part_time,Zomato,1,5.0,4,1538.68,7,0.07,True,0.05,0.285,4,0.3685
W001490,Ganesh Murugan,Kolkata,Z0099,2024-09-28,65,True,full_time,Blinkit,1,8.9,7,4219.73,12,0.12,False,0.0,0.218,4,0.75
W001491,Meena Patel,Delhi,Z0098,2025-12-05,3,True,full_time,Zomato,1,7.5,6,3430.51,3,0.03,False,0.0,0.291,0,0.75
W001492,Arjun Singh,Mumbai,Z0034,2025-04-02,39,True,full_time,Zepto|Swiggy,2,9.0,6,4017.22,4,0.04,True,0.05,0.484,1,0.4701
W001493,Anjali Verma,Kolkata,Z0084,2024-11-16,58,True,part_time,Blinkit,1,4.8,3,914.5,3,0.03,True,0.05,0.265,7,0.4442
W001494,Suresh Reddy,Delhi,Z0030,2024-09-05,68,True,part_time,Swiggy|Amazon_Flex|Zepto,3,4.9,6,2703.79,9,0.09,False,0.0,0.625,3,0.4862
W001495,Kavitha Nair,Delhi,Z0017,2025-10-31,8,True,part_time,Zepto,1,4.1,3,1117.89,8,0.08,True,0.05,0.29,1,0.4548
W001496,Vijay Das,Chennai,Z0004,2025-07-24,22,True,full_time,Zomato|Amazon_Flex,2,8.2,7,4146.18,2,0.02,True,0.05,0.436,2,0.4164
W001497,Arun Shah,Hyderabad,Z0061,2024-08-25,70,True,full_time,Blinkit|Amazon_Flex|Zepto,3,7.8,7,4646.01,7,0.07,False,0.0,0.676,4,0.3633
W001498,Divya Babu,Delhi,Z0018,2024-06-29,78,True,full_time,Zepto|Swiggy|Amazon_Flex,3,7.3,5,3300.11,7,0.07,False,0.0,0.647,3,0.4778
W001499,Sunita Mehta,Bengaluru,Z0059,2024-10-19,62,True,super_active,Zepto,1,13.7,6,6132.24,5,0.05,True,0.05,0.279,2,0.3822
W001500,Pooja Mishra,Hyderabad,Z0068,2024-11-09,59,True,super_active,Zepto|Amazon_Flex|Swiggy,3,13.9,7,8538.63,15,0.15,True,0.05,0.637,1,0.3968
W001501,Arun Shah,Pune,Z0070,2024-11-06,60,True,full_time,Swiggy|Zomato,2,7.6,5,2906.28,12,0.12,False,0.0,0.433,2,0.314
W001502,Suresh Reddy,Mumbai,Z0040,2024-10-07,64,True,full_time,Amazon_Flex|Blinkit|Swiggy,3,8.7,4,4423.8,0,0.0,False,0.0,0.686,1,0.4755
W001503,Ravi Kumar,Mumbai,Z0039,2025-12-05,3,True,full_time,Zomato,1,9.0,5,3828.8,2,0.02,False,0.0,0.255,0,0.5414
W001504,Lakshmi Rao,Hyderabad,Z0067,2025-09-04,16,True,part_time,Swiggy,1,4.7,6,2100.76,3,0.03,False,0.0,0.227,0,0.3552
W001505,Nisha Krishnan,Mumbai,Z0037,2025-05-21,32,True,part_time,Blinkit,1,3.6,5,1385.95,1,0.01,False,0.0,0.245,2,0.5036
W001506,Anjali Verma,Chennai,Z0002,2025-08-03,21,True,super_active,Blinkit|Zepto,2,12.2,4,4043.99,6,0.06,False,0.0,0.437,2,0.3082
W001507,Anjali Verma,Chennai,Z0002,2024-06-05,82,True,super_active,Blinkit,1,13.1,4,4365.78,13,0.13,False,0.0,0.293,2,0.3082
W001508,Nisha Krishnan,Pune,Z0077,2025-04-15,37,True,full_time,Swiggy|Zomato,2,7.8,6,4836.78,7,0.07,False,0.0,0.452,1,0.3173
W001509,Nisha Krishnan,Bengaluru,Z0048,2024-10-23,62,True,full_time,Swiggy|Blinkit,2,8.5,5,4169.07,7,0.07,False,0.0,0.456,4,0.31
W001510,Kavitha Nair,Bengaluru,Z0056,2024-10-15,63,True,full_time,Blinkit|Swiggy,2,8.0,5,4237.9,0,0.0,False,0.0,0.41,2,0.3227
W001511,Kiran Gupta,Ahmedabad,Z0092,2025-04-25,35,True,super_active,Blinkit|Zepto|Zomato,3,13.9,4,5589.28,5,0.05,False,0.0,0.669,2,0.2687
W001512,Deepa Pillai,Chennai,Z0011,2024-07-19,75,True,full_time,Blinkit,1,7.6,3,1654.4,0,0.0,True,0.05,0.22,3,0.4109
W001513,Kiran Gupta,Hyderabad,Z0067,2024-11-20,58,True,full_time,Zepto,1,8.9,5,3961.39,2,0.02,True,0.05,0.214,1,0.3552
W001514,Manoj Iyer,Mumbai,Z0037,2024-03-01,95,True,full_time,Zepto|Amazon_Flex|Swiggy,3,7.4,5,2976.71,1,0.01,True,0.05,0.604,1,0.5036
W001515,Suresh Reddy,Chennai,Z0009,2025-06-18,28,True,super_active,Swiggy,1,12.7,6,5611.07,1,0.01,True,0.05,0.261,1,0.4084
W001516,Arun Shah,Mumbai,Z0038,2025-02-06,46,True,full_time,Zomato,1,7.2,6,3669.03,11,0.11,False,0.0,0.282,4,0.4735
W001517,Kiran Gupta,Kolkata,Z0080,2025-02-26,44,True,full_time,Blinkit,1,7.4,5,2605.35,2,0.02,True,0.05,0.231,2,0.4549
W001518,Manoj Iyer,Ahmedabad,Z0090,2024-10-02,65,True,full_time,Zepto|Blinkit,2,7.8,5,3404.73,1,0.01,False,0.0,0.434,3,0.3766
W001519,Priya Sharma,Mumbai,Z0042,2025-03-29,39,True,part_time,Zomato|Swiggy,2,4.5,5,1681.47,3,0.03,False,0.0,0.458,1,0.5489
W001520,Kavitha Nair,Hyderabad,Z0069,2024-03-31,91,True,full_time,Zomato,1,7.8,3,2058.17,14,0.14,True,0.05,0.23,5,0.3592
W001521,Kiran Gupta,Delhi,Z0014,2024-01-28,100,True,full_time,Amazon_Flex,1,7.2,4,2755.08,3,0.03,False,0.0,0.279,3,0.377
W001522,Ravi Kumar,Delhi,Z0017,2024-12-31,52,True,part_time,Blinkit,1,3.8,4,1280.13,1,0.01,False,0.0,0.245,0,0.4548
W001523,Suresh Reddy,Delhi,Z0030,2024-08-22,70,True,super_active,Zomato,1,11.4,4,4235.65,4,0.04,False,0.0,0.231,2,0.4862
W001524,Vijay Das,Chennai,Z0002,2024-06-25,79,True,super_active,Blinkit|Swiggy,2,10.0,5,3536.22,3,0.03,False,0.0,0.409,2,0.3082
W001525,Lakshmi Rao,Bengaluru,Z0054,2025-06-26,26,True,super_active,Amazon_Flex|Blinkit,2,10.1,5,3689.36,0,0.0,True,0.05,0.483,1,0.3261
W001526,Arjun Singh,Hyderabad,Z0060,2025-06-07,29,True,part_time,Zomato|Amazon_Flex,2,3.2,4,759.01,12,0.12,True,0.05,0.431,1,0.3518
W001527,Priya Sharma,Mumbai,Z0097,2024-02-25,96,True,part_time,Swiggy,1,3.6,6,2052.46,1,0.01,True,0.05,0.234,6,0.75
W001528,Nisha Krishnan,Mumbai,Z0035,2024-05-20,84,True,full_time,Blinkit|Zomato,2,7.5,4,3668.22,5,0.05,True,0.05,0.404,4,0.4372
W001529,Kiran Gupta,Hyderabad,Z0061,2025-12-03,4,True,full_time,Swiggy|Zepto,2,7.9,4,3266.76,1,0.01,True,0.05,0.444,0,0.3633
W001530,Meena Patel,Kolkata,Z0105,2024-12-31,52,True,full_time,Blinkit|Zomato,2,7.8,7,3506.06,19,0.15,True,0.05,0.438,2,0.5
W001531,Rohit Joshi,Kolkata,Z0099,2024-03-16,93,True,super_active,Swiggy,1,13.4,5,5003.02,7,0.07,False,0.0,0.201,4,0.75
W001532,Deepa Pillai,Kolkata,Z0099,2024-06-05,82,True,full_time,Blinkit,1,8.2,5,3583.32,0,0.0,True,0.05,0.296,2,0.75
W001533,Manoj Iyer,Ahmedabad,Z0095,2024-02-21,97,True,full_time,Zomato,1,8.9,4,2048.69,46,0.15,True,0.05,0.208,8,0.2869
W001534,Ganesh Murugan,Bengaluru,Z0059,2025-08-27,18,True,full_time,Zomato,1,8.4,6,4740.59,8,0.08,False,0.0,0.209,1,0.3822
W001535,Pooja Mishra,Kolkata,Z0086,2025-05-23,31,True,part_time,Swiggy,1,3.2,6,1547.1,0,0.0,True,0.05,0.262,0,0.4704
W001536,Kavitha Nair,Bengaluru,Z0050,2025-01-09,50,True,full_time,Amazon_Flex|Zepto,2,7.2,6,3477.74,10,0.1,True,0.05,0.446,1,0.3505
W001537,Kiran Gupta,Kolkata,Z0081,2025-01-31,47,True,super_active,Zomato|Zepto,2,13.7,5,5447.69,9,0.09,True,0.05,0.456,1,0.4557
